Step,AgentID,X,Y,Velocity,Current_lane,Is_alive
69,2,3.349999999999996,100.0,[0.05 0.  ],1,True
69,3,13.609999999999985,33.333333333333336,[0.2 0. ],0,True
69,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
70,0,34.9,166.66666666666669,[0.5 0. ],2,True
70,1,0.0,166.66666666666669,[0.5 0. ],2,False
70,2,3.399999999999996,100.0,[0.05 0.  ],1,True
70,3,13.809999999999985,33.333333333333336,[0.2 0. ],0,True
70,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
71,0,35.4,166.66666666666669,[0.5 0. ],2,True
71,1,0.0,166.66666666666669,[0.5 0. ],2,False
71,2,3.4499999999999957,100.0,[0.05 0.  ],1,True
71,3,14.009999999999984,33.333333333333336,[0.2 0. ],0,True
71,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
72,0,35.9,166.66666666666669,[0.5 0. ],2,True
72,1,0.0,166.66666666666669,[0.5 0. ],2,False
72,2,3.4999999999999956,100.0,[0.05 0.  ],1,True
72,3,14.209999999999983,33.333333333333336,[0.2 0. ],0,True
72,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
73,0,36.4,166.66666666666669,[0.5 0. ],2,True
73,1,0.0,166.66666666666669,[0.5 0. ],2,False
73,2,3.5499999999999954,100.0,[0.05 0.  ],1,True
73,3,14.409999999999982,33.333333333333336,[0.2 0. ],0,True
73,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
74,0,36.9,166.66666666666669,[0.5 0. ],2,True
74,1,0.0,166.66666666666669,[0.5 0. ],2,False
74,2,3.599999999999995,100.0,[0.05 0.  ],1,True
74,3,14.609999999999982,33.333333333333336,[0.2 0. ],0,True
74,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
75,0,37.4,166.66666666666669,[0.5 0. ],2,True
75,1,0.0,166.66666666666669,[0.5 0. ],2,False
75,2,3.649999999999995,100.0,[0.05 0.  ],1,True
75,3,14.809999999999981,33.333333333333336,[0.2 0. ],0,True
75,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
76,0,37.9,166.66666666666669,[0.5 0. ],2,True
76,1,0.0,166.66666666666669,[0.5 0. ],2,False
76,2,3.699999999999995,100.0,[0.05 0.  ],1,True
76,3,15.00999999999998,33.333333333333336,[0.2 0. ],0,True
76,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
77,0,38.4,166.66666666666669,[0.5 0. ],2,True
77,1,0.0,166.66666666666669,[0.5 0. ],2,False
77,2,3.7499999999999947,100.0,[0.05 0.  ],1,True
77,3,15.20999999999998,33.333333333333336,[0.2 0. ],0,True
77,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
78,0,38.9,166.66666666666669,[0.5 0. ],2,True
78,1,0.0,166.66666666666669,[0.5 0. ],2,False
78,2,3.7999999999999945,100.0,[0.05 0.  ],1,True
78,3,15.409999999999979,33.333333333333336,[0.2 0. ],0,True
78,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
79,0,39.4,166.66666666666669,[0.5 0. ],2,True
79,1,0.0,166.66666666666669,[0.5 0. ],2,False
79,2,3.8499999999999943,100.0,[0.05 0.  ],1,True
79,3,15.609999999999978,33.333333333333336,[0.2 0. ],0,True
79,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
80,0,39.9,166.66666666666669,[0.5 0. ],2,True
80,1,0.0,166.66666666666669,[0.5 0. ],2,False
80,2,3.899999999999994,100.0,[0.05 0.  ],1,True
80,3,15.809999999999977,33.333333333333336,[0.2 0. ],0,True
80,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
81,0,40.4,166.66666666666669,[0.5 0. ],2,True
81,1,0.0,166.66666666666669,[0.5 0. ],2,False
81,2,3.949999999999994,100.0,[0.05 0.  ],1,True
81,3,16.009999999999977,33.333333333333336,[0.2 0. ],0,True
81,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
82,0,40.9,166.66666666666669,[0.5 0. ],2,True
82,1,0.0,166.66666666666669,[0.5 0. ],2,False
82,2,3.999999999999994,100.0,[0.05 0.  ],1,True
82,3,16.209999999999976,33.333333333333336,[0.2 0. ],0,True
82,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
83,0,41.4,166.66666666666669,[0.5 0. ],2,True
83,1,0.0,166.66666666666669,[0.5 0. ],2,False
83,2,4.049999999999994,100.0,[0.05 0.  ],1,True
83,3,16.409999999999975,33.333333333333336,[0.2 0. ],0,True
83,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
84,0,41.9,166.66666666666669,[0.5 0. ],2,True
84,1,0.0,166.66666666666669,[0.5 0. ],2,False
84,2,4.099999999999993,100.0,[0.05 0.  ],1,True
84,3,16.609999999999975,33.333333333333336,[0.2 0. ],0,True
84,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
85,0,42.4,166.66666666666669,[0.5 0. ],2,True
85,1,0.0,166.66666666666669,[0.5 0. ],2,False
85,2,4.149999999999993,100.0,[0.05 0.  ],1,True
85,3,16.809999999999974,33.333333333333336,[0.2 0. ],0,True
85,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
86,0,42.9,166.66666666666669,[0.5 0. ],2,True
86,1,0.0,166.66666666666669,[0.5 0. ],2,False
86,2,4.199999999999993,100.0,[0.05 0.  ],1,True
86,3,17.009999999999973,33.333333333333336,[0.2 0. ],0,True
86,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
87,0,43.4,166.66666666666669,[0.5 0. ],2,True
87,1,0.0,166.66666666666669,[0.5 0. ],2,False
87,2,4.249999999999993,100.0,[0.05 0.  ],1,True
87,3,17.209999999999972,33.333333333333336,[0.2 0. ],0,True
87,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
88,0,43.9,166.66666666666669,[0.5 0. ],2,True
88,1,0.0,166.66666666666669,[0.5 0. ],2,False
88,2,4.299999999999993,100.0,[0.05 0.  ],1,True
88,3,17.40999999999997,33.333333333333336,[0.2 0. ],0,True
88,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
89,0,44.4,166.66666666666669,[0.5 0. ],2,True
89,1,0.0,166.66666666666669,[0.5 0. ],2,False
89,2,4.3499999999999925,100.0,[0.05 0.  ],1,True
89,3,17.60999999999997,33.333333333333336,[0.2 0. ],0,True
89,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
90,0,44.9,166.66666666666669,[0.5 0. ],2,True
90,1,0.0,166.66666666666669,[0.5 0. ],2,False
90,2,4.399999999999992,100.0,[0.05 0.  ],1,True
90,3,17.80999999999997,33.333333333333336,[0.2 0. ],0,True
90,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
91,0,45.4,166.66666666666669,[0.5 0. ],2,True
91,1,0.0,166.66666666666669,[0.5 0. ],2,False
91,2,4.449999999999992,100.0,[0.05 0.  ],1,True
91,3,18.00999999999997,33.333333333333336,[0.2 0. ],0,True
