Step,AgentID,X,Y,Velocity,Current_lane,Is_alive
38,7,49.369136072886285,33.333333333333336,[1.29918779 0.        ],0,True
38,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
38,9,0.0,100.0,[1.37563433 0.        ],1,False
39,0,50.19703230275559,166.66666666666669,[1.28710339 0.        ],2,True
39,1,47.63037222027206,100.0,[1.2212916 0.       ],1,True
39,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
39,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
39,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
39,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
39,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
39,7,50.66832386427803,33.333333333333336,[1.29918779 0.        ],0,True
39,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
39,9,0.0,100.0,[1.37563433 0.        ],1,False
40,0,51.484135695133936,166.66666666666669,[1.28710339 0.        ],2,True
40,1,48.85166381566365,100.0,[1.2212916 0.       ],1,True
40,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
40,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
40,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
40,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
40,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
40,7,51.967511655669774,33.333333333333336,[1.29918779 0.        ],0,True
40,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
40,9,0.0,100.0,[1.37563433 0.        ],1,False
41,0,52.771239087512285,166.66666666666669,[1.28710339 0.        ],2,True
41,1,50.07295541105524,100.0,[1.2212916 0.       ],1,True
41,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
41,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
41,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
41,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
41,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
41,7,53.26669944706152,33.333333333333336,[1.29918779 0.        ],0,True
41,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
41,9,0.0,100.0,[1.37563433 0.        ],1,False
42,0,54.058342479890634,166.66666666666669,[1.28710339 0.        ],2,True
42,1,51.29424700644683,100.0,[1.2212916 0.       ],1,True
42,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
42,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
42,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
42,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
42,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
42,7,54.565887238453264,33.333333333333336,[1.29918779 0.        ],0,True
42,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
42,9,0.0,100.0,[1.37563433 0.        ],1,False
43,0,55.34544587226898,166.66666666666669,[1.28710339 0.        ],2,True
43,1,52.51553860183842,100.0,[1.2212916 0.       ],1,True
43,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
43,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
43,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
43,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
